user_email,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
user2026+laura.becker@zohomail.eu,0.021174420983494157,0.0805911321982368,0.030754158919570226,0.03142796311682554,0.0808115087721359,0.030525103013978514,0.03957799300320862,0.0317722378922622,0.06969374779902181,0.026669914218511805,0.022745423819557683,0.023607262565423674,0.039916949051649254,0.03910879831445743,0.07092287033934246,0.02398906066955007,0.02733930720065292,0.05825363228004814,0.027211670298204062,0.02644828902437488,0.01721149353125197,0.020464550030708642,0.06783480006942132,0.04339104189842021,0.04855667098969171
user2026+lisa.collins@zohomail.eu,0.06040998900864145,0.03311602895272743,0.03773525478103925,0.028714689641929757,0.037091420415895415,0.03522886765429371,0.042915568453621676,0.03558550874498358,0.04102277822751304,0.046830909570337594,0.030499820142379275,0.021032812241413047,0.028565850911833068,0.06977003462350913,0.04161910034707073,0.05007541453344033,0.056143166895974095,0.029697598028139236,0.03283857368996764,0.03489075095861541,0.03983558438618821,0.0657288958191651,0.03139554488401346,0.03488779169540854,0.03436804539189985
user2026+lisa.roberts@zohomail.eu,0.03293408917395364,0.03925096880547531,0.041096663662016794,0.04906804279895261,0.10735689870783319,0.03189043336937479,0.0439118382472525,0.03251383955994607,0.03152763898400197,0.029351354096677898,0.03777028130616531,0.034989128075890254,0.041771919483807284,0.027036897981575745,0.05039999420282509,0.032879056367625704,0.028121859615692257,0.05052034799298657,0.0301528892631167,0.032069991718075425,0.032897142484382864,0.03737365470970977,0.0417236912257174,0.04433050071631063,0.03906087745063447
user2026+michael.carter@zohomail.eu,0.025497438599464937,0.047641223283741006,0.036407626517514446,0.05709357078019152,0.0710513726344283,0.04654487790347842,0.04104441866546582,0.03215749514062248,0.05233441248834797,0.038364562978403065,0.03067950712881611,0.0321858435846063,0.03327464614838798,0.041071478275720406,0.03439559325650248,0.0430373407085141,0.029066559356346024,0.04732404106084627,0.03618313311189584,0.035133409632845176,0.04136920984416594,0.037963849055504276,0.03497494741910121,0.03398157685634152,0.04122186556874833
user2026+miguel.trujillo@zohomail.eu,0.02219679964886554,0.02876889935718889,0.031488026082532504,0.019195521726197755,0.034822061890386925,0.02405679623768025,0.04807376106723403,0.03141220311692193,0.0313533663691694,0.0766707182574177,0.026261431867514083,0.01902903038073582,0.03293029662548599,0.12625567641111396,0.027367519927581605,0.044608081797130356,0.035994172456277576,0.02813192092907296,0.02638037958722668,0.05962882352319266,0.07714119676117696,0.06448889695771591,0.02352317930881137,0.038158480990552364,0.022062758722816798
user2026+rebecca.roach@zohomail.eu,0.09008198907085387,0.03386523644221521,0.041321935159502,0.03693011943147647,0.033881000023626026,0.044328729246549306,0.044887410210192664,0.02710428231698977,0.0412023597222038,0.045893901677382304,0.028241876591508144,0.02372823533048093,0.03483541710018627,0.07032360234490571,0.044607484798759076,0.026090717124236853,0.0410531626801285,0.03386540160094856,0.028641865550521735,0.03731257566778786,0.04338056672371375,0.039578254056522426,0.0338698537244718,0.03214802563326816,0.04282599777156882
user2026+robert.phillips@zohomail.eu,0.028721937769449996,0.056522744169681144,0.03198510912216888,0.027352943582068204,0.036025250012119155,0.046475095137429166,0.050810884884300495,0.030419304045739393,0.022020992194761817,0.04218394277681485,0.03114261440661818,0.016976148835646503,0.02405214240938176,0.06164452999863883,0.04250576047508508,0.06493970322926436,0.026993142580140735,0.03392700469040816,0.027907867106728827,0.0461756047769153,0.03685384709779432,0.12678106414587437,0.030148116542662133,0.030689589834297357,0.026744660176011084
user2026+russell.coleman@zohomail.eu,0.05971221656392806,0.039198054245259135,0.03359449061308279,0.02748610126378565,0.030343220304989624,0.03779955600018296,0.0443072662538023,0.028856692044702984,0.037708036099326374,0.04122559047697961,0.027701047468745157,0.02787570237512233,0.03053101415625929,0.07464584013272246,0.03865845183518973,0.05937343510918563,0.055966868480573834,0.030479378332916265,0.031233907291691534,0.04421842927823781,0.029647259463678653,0.06059107360562167,0.03139182755020775,0.03297054912212363,0.044483991931684785
user2026+shama.hill@zohomail.eu,0.048617727014041684,0.039741304018321655,0.04035054428729736,0.023659710038696522,0.02146981783268963,0.028314890284442288,0.04524010680694525,0.023051314874243625,0.03216970594357504,0.03989507985453292,0.023969388911860835,0.03208485135311954,0.023604249158365193,0.04034870356363601,0.04070270285242597,0.028307727798908736,0.02402971819036666,0.028328719994954676,0.1765143372317867,0.032450955035032224,0.027870801017499083,0.043642299376140774,0.05068567786100307,0.02202548686180449,0.06292417983831008
user2026+shya.may@zohomail.eu,0.08586551384994473,0.03568585100846716,0.030652892299060423,0.023072064085376664,0.046563808160968716,0.05704409120527232,0.02728335283354736,0.026893328411971548,0.05088550678373414,0.024425834086210282,0.02541508712043255,0.04864716384585805,0.026589703419736703,0.042839932616261366,0.02787847809754697,0.033391195171343355,0.039380886337841745,0.038393965377506126,0.03130572219188736,0.048477652044918364,0.08761289357212523,0.02931418567339906,0.02380240673217416,0.03480970749285983,0.05376877758155577
user2026+stephanie.young@zohomail.eu,0.05652646643926665,0.028495275964273325,0.03911133593331412,0.03235564580967975,0.03576733487742684,0.030029138230491637,0.05178727082512965,0.03403354626277956,0.04161013116223685,0.05456994616659167,0.033865421830590596,0.04529698327546652,0.03108736769938545,0.029371886663863936,0.04351446960652672,0.030507761898888215,0.028494148682635438,0.031013820425360064,0.03429534155968311,0.03369180595305195,0.044539887070832264,0.04036415828020107,0.05309953389389696,0.03856673752826737,0.07800458396016031
user2026+tracy.michael@zohomail.eu,0.03238909385046193,0.0544919464604463,0.054282474402831335,0.04045203824689249,0.05205755960595095,0.03205339206723473,0.04455686710613205,0.03666804187129356,0.05548578661744426,0.03783371456786511,0.03119508093591175,0.030407047191130198,0.04573704643334386,0.03083390090662831,0.04521783934422349,0.03274664081789336,0.025261864235505624,0.03947929556770337,0.03676148836009545,0.027385106843009065,0.02961374304106678,0.03620903017173008,0.05062204448322656,0.042720779353330754,0.05553817751864846
user2026+william.thomas@zohomail.eu,0.03276674650938143,0.028710909268917072,0.03740263083051655,0.2536672688547461,0.05776052782475084,0.026417899753306603,0.03162042503262026,0.01919188087176412,0.026017924869076295,0.029407633449158258,0.04851160005594623,0.029995583191020116,0.02936093090584064,0.024874339510506036,0.025778459265650616,0.03282036577645833,0.033901864586376826,0.033104797382949996,0.022270519972331284,0.027064297216642382,0.023849329259498474,0.04359191166627511,0.02665563151543949,0.030995736981718387,0.02426078544910851
user2026+zachary.estrada@zohomail.eu,0.03892995925896328,0.058939285000482754,0.047048447115198046,0.027753747728285913,0.0440643094789952,0.036389515940801184,0.04549091047158845,0.02562374275520778,0.040464153808386034,0.03233263819464696,0.0303002117228696,0.030391513455036965,0.0268694489009508,0.040851767537282035,0.042932954026768194,0.05324881408485753,0.023341439650224897,0.06689070767211718,0.03169862144168573,0.03463298743435539,0.03831529475867217,0.03665049822069544,0.04392814039692272,0.03557533799452212,0.0673355529504837
